ionIdx	ionMz	MzDelta	Formula	Mod	CompoundID	CompoundName
26	89.0245	-5.20365200316064e-05	C3H6O3	-H(-)	CHEBI:78320	2-hydroxypropanoic acid
28	91.0219	0.00036068037937298	C3H8OS	-H(-)	HMDB0030299	Cibulins
28	91.0219	0.00036068037937298	C3H8OS	-H(-)	HMDB0032425	2-(Methylthio)ethanol
28	91.0219	0.00036068037937298	C3H8OS	-H(-)	CHEBI:63861	2-methylthioethanol
28	91.0219	0.00036068037937298	C3H8OS	-H(-)	CHEBI:91018	propanesulfenic acid
31	93.0708	0.000190336306317818	C7H10	-H(-)	HMDB0031532	1-Methyl-1,3-cyclohexadiene
31	93.0708	0.000190336306317818	C7H10	-H(-)	HMDB0032395	2-Methyl-1,3-cyclohexadiene
31	93.0708	0.000190336306317818	C7H10	-H(-)	HMDB0061889	(3E,5Z)-1,3,5-Heptatriene
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	C02502	2-Hydroxypyridine
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	HMDB0013751	2-Hydroxypyridine
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	HMDB0036057	1H-Pyrrole-2-carboxaldehyde
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	CHEBI:16540	pyridin-2-ol
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	CHEBI:29136	pyridine N-oxide
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	CHEBI:59978	pyrrole-2-carboxaldehyde
33	94.0298	3.88575654142187e-06	C5H5NO	-H(-)	CHEBI:87440	3-pyridinol
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	C02395	Cyclohex-2-enone
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	C19249	2,4-Hexadienal
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0031545	2-Methyl-2-cyclopenten-1-one
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0031546	3-Methyl-2-cyclopenten-1-one
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0032965	2,4-Dimethylfuran
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0033182	2,5-Dimethylfuran
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0034729	(E,E)-2,4-Hexadienal
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0040587	2-Ethylfuran
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	HMDB0040588	3-Ethylfuran
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	CHEBI:15977	cyclohex-2-enone
36	95.0504	-0.000120890811743379	C6H8O	-H(-)	CHEBI:48952	cyclohex-3-enone
37	96.96	0.000131467137535424	H2O4S	-H(-)	C00059	Sulfate
37	96.96	0.000131467137535424	H2O4S	-H(-)	HMDB0001448	Sulfate
37	96.96	0.000131467137535424	H2O4S	-H(-)	CHEBI:26836	sulfuric acid
38	97.0656	0.000281190450607482	C6H10O	-H(-)	C00414	Cyclohexanone
38	97.0656	0.000281190450607482	C6H10O	-H(-)	C08497	(E)-2-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	C16310	3-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0003315	Cyclohexanone
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0030332	2-Methyl-4-pentenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0031196	4-Methyl-2-pentenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0031496	2-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0031497	3-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0031498	(Z)-3-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0031563	4-Methyl-3-penten-2-one, 9CI
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0031564	4-Methyl-4-penten-2-one
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0033549	(E)-4-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0033714	2-Methyl-2-pentenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0035239	4-Hexen-3-one
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0040264	(Z)-2-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	HMDB0040271	(Z)-4-Hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	CHEBI:17854	cyclohexanone
38	97.0656	0.000281190450607482	C6H10O	-H(-)	CHEBI:19591	2-hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	CHEBI:20030	3-hexenal
38	97.0656	0.000281190450607482	C6H10O	-H(-)	CHEBI:23292	cis-3-hexenal
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	C07273	Succinimide
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	C11103	Hymexazol
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	HMDB0030276	(R)-Dihydromaleimide
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:22663	aspartoyl group
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:32464	L-aspartoyl group
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:32468	D-aspartoyl group
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:51928	methyl cyanoacetate
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:5827	hymexazol
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:61888	N-acetylglycine residue
39	98.0247	4.80372643067994e-05	C4H5NO2	-H(-)	CHEBI:9307	succinimide
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C01234	1-Aminocyclopropane-1-carboxylate
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C02926	Homoserine lactone
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C07509	Diacetylmonoxime
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C08267	L-Azetidine 2-carboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C11106	3-Oxobutanamide
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C17234	2-Aminobut-2-enoate
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C19456	N-Methylolacrylamide
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	C19777	L-Homoserine lactone
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	HMDB0029387	L-3-Aminodihydro-2(3H)-furanone
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	HMDB0029615	(S)-2-Azetidinecarboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	HMDB0036458	1-Aminocyclopropanecarboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:17289	homoserine lactone
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:18053	1-aminocyclopropanecarboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:18820	(Z)-2-aminobutenoic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:28515	acetoacetamide
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:30013	L-threonine residue
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:30014	D-threonine residue
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:30655	L-homoserine lactone
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:30657	D-homoserine lactone
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:38108	azetidine-2-carboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:38109	(R)-azetidine-2-carboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:48305	2-aminobut-2-enoic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:48306	2-aminobut-2-enoic acid zwitterion
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:58360	1-aminocyclopropanecarboxylic acid zwitterion
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:61922	N-methyl-L-alanine residue
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:6198	(S)-azetidine-2-carboxylic acid
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:76545	2-iminobutanoic acid zwitterion
40	100.0402	0.000197637985010601	C4H7NO2	-H(-)	CHEBI:76872	2-iminobutanoic acid
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	C02718	N-Formiminoglycine
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	C06682	DL-Cycloserine
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	C08057	Cycloserine
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	HMDB0014405	Cycloserine
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	HMDB0060739	3-Amino-2-oxazolidone
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	CHEBI:18415	N-formimidoylglycine
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	CHEBI:23503	4-amino-1,2-oxazolidin-3-one
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	CHEBI:40009	D-cycloserine
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	CHEBI:58479	N-formimidoylglycine zwitterion
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	CHEBI:74159	D-cycloserine zwitterion
41	101.0347	0.000902355526534393	C3H6N2O2	-H(-)	CHEBI:75592	L-cycloserine
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	C00803	Pentanoate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	C08262	3-Methylbutanoic acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	C18319	2-Methylbutyrate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0000718	Isovaleric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0000892	Valeric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0002176	Ethylmethylacetic acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0030058	Ethyl propionate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0031175	Tetrahydro-2-furanmethanol
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0031241	Isopropyl acetate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0031247	2-Methylpropyl formate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0031249	Methyl isobutyrate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0031516	3-Hydroxy-2-pentanone
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0032230	2,4-Dimethyl-1,3-dioxolane
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0033742	(S)-2-Methylbutanoic acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0033890	Methyl butyrate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0034237	Propyl acetate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0039799	Tetrahydro-2-methyl-3-furanol
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0040575	Butyl formate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0041992	Pivalic acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	HMDB0059678	1-Hydroxy-2-pentanone
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:1132558	NA
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:167460	GlyTouCan G00194GV
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:17418	valeric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:28484	isovaleric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:37070	2-methylbutyric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:38655	(S)-2-methylbutyric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:40116	propyl acetate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:41330	ethyl propionate
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:45133	pivalic acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:45525	(R)-2-methylbutyric acid
43	101.0605	0.000278656641015118	C5H10O2	-H(-)	CHEBI:73689	methyl isobutyrate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C00334	4-Aminobutanoate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C01026	N,N-Dimethylglycine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C01205	(R)-3-Amino-2-methylpropanoate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C02261	D-2-Aminobutyrate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C02356	(S)-2-Aminobutanoate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C02721	N-Methyl-L-alanine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C03284	L-3-Amino-isobutanoate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C03665	2-Amino-2-methylpropanoate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C05145	3-Aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C11109	HBA
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C11735	N-Ethylglycine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	C19514	n-Propyl carbamate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0000092	Dimethylglycine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0000112	Gamma-Aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0000452	L-Alpha-aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0000485	NA
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0000581	NA
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0000650	D-Alpha-aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0001906	2-Aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0002166	(S)-b-aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0002299	(R)-b-aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0003911	3-Aminoisobutanoic acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0005815	NA
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0031329	Butyl nitrite
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0031654	3-Aminobutanoic acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0038394	O-Acetylethanolamine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0041945	N-Ethylglycine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0094692	N-Methylalanine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	HMDB0094693	3-Aminobutyrate
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:15620	N-ethylglycine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:16320	(R)-3-aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:16865	gamma-aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:17519	N-methyl-L-alanine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:17724	N,N-dimethylglycine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:27389	3-aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:27971	2-aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:28797	D-alpha-aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:33094	(S)-3-aminoisobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:35619	L-alpha-aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:35621	alpha-aminobutyric acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:37081	3-aminobutanoic acid
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:46643	isobutyl nitrite
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:57440	N-ethylglycine zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:57731	(R)-3-aminoisobutyric acid zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:58175	N-methyl-L-alanine zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:58251	N,N-dimethylglycine zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:58655	(S)-3-aminoisobutyric acid zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:59888	gamma-aminobutyric acid zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:64739	L-threoniniumyl group
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:74359	L-alpha-aminobutyrate zwitterion
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:74687	N-acetylethanolamine
45	102.0556	0.000452475715604805	C4H9NO2	-H(-)	CHEBI:87997	3-aminobutyrate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C00989	4-Hydroxybutanoic acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C01089	(R)-3-Hydroxybutanoate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C01188	3-Hydroxy-2-methylpropanoate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C01991	4-Hydroxyacid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C03197	(S)-3-Hydroxybutanoate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C05984	2-Hydroxybutanoic acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C06001	(S)-3-Hydroxyisobutyrate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	C14601	Methyl methoxyacetate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000008	2-Hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000011	(R)-3-Hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000023	(S)-3-Hydroxyisobutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000336	(R)-3-Hydroxyisobutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000357	3-Hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000435	NA
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000442	(S)-3-Hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000710	4-Hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000729	Alpha-Hydroxyisobutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0000758	NA
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0011597	NA
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0015507	Gamma Hydroxybutyric Acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0031212	Ethoxyacetic acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0059748	2-Methyl-3-hydroxypropanoate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0062640	3-hydroxy-2-isobutyrate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	HMDB0126088	3-hydroxy-2-methylpropanoic acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:1148	2-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:11805	3-hydroxyisobutyrate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:17066	(R)-3-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:17290	(S)-3-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:18064	3-hydroxyisobutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:20067	3-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:30830	4-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:37373	(S)-3-hydroxyisobutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:37551	1-hydroxy-3-methoxyacetone
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:50129	2-hydroxyisobutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:50612	(R)-2-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:50613	(S)-2-hydroxybutyric acid
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:741468	NA
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:74611	methyl (R)-lactate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:83221	methyl 2-hydroxypropionate
46	103.04	8.71002896474238e-05	C4H8O3	-H(-)	CHEBI:83222	methyl (S)-lactate
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	C00065	L-Serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	C00716	Serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	C00740	D-Serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	HMDB0000187	L-Serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	HMDB0000589	NA
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	HMDB0003406	D-Serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	HMDB0062263	Protein serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:16523	D-serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:17115	L-serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:17822	serine
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:33384	L-serine zwitterion
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:35243	serine zwitterion
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:35247	D-serine zwitterion
47	104.0352	7.70839369579335e-05	C3H7NO3	-H(-)	CHEBI:49042	3-nitropropan-1-ol
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	C00258	D-Glycerate
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	HMDB0000139	Glyceric acid
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	HMDB0006372	L-Glyceric acid
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	HMDB0031818	D-2,3-Dihydroxypropanoic acid
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	CHEBI:32398	D-glyceric acid
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	CHEBI:33508	glyceric acid
48	105.0193	5.75733861865046e-05	C3H6O4	-H(-)	CHEBI:74324	L-glyceric acid
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	C00193	Aromatic aldehyde
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	C00261	Benzaldehyde
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	HMDB0006115	Benzaldehyde
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	CHEBI:17169	benzaldehyde
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	CHEBI:33826	1-methoxycyclohexa-1,3-dien-5-yne
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	CHEBI:33831	2-methoxycyclohexa-1,3-dien-5-yne
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	CHEBI:52406	p-quinomethane
49	105.0355	-0.000898518341770682	C7H6O	-H(-)	CHEBI:52409	o-quinomethane
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	C14403	ortho-Toluidine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	C15562	Benzylamine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	HMDB0029734	3-Ethylpyridine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	HMDB0032244	2,4-Dimethylpyridine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	HMDB0032972	2,6-Dimethylpyridine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	HMDB0033871	Benzylamine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	HMDB0041965	O-Toluidine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	CHEBI:127904	N-[(2S,3S)-5-[(2S)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(pyridin-4-ylmethyl)amino]methyl]-6-oxo-3,4-dihydro-2H-1,5-benzoxazocin-8-yl]-3-(4-morpholinyl)propanamide
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	CHEBI:32548	2,6-dimethylpyridine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	CHEBI:40538	benzylamine
51	106.0666	-0.000395070731741498	C7H9N	-H(-)	CHEBI:66892	o-toluidine
52	107.05	0.00024483045852719	C7H8O	-H(-)	C00556	Benzyl alcohol
52	107.05	0.00024483045852719	C7H8O	-H(-)	C01403	Anisole
52	107.05	0.00024483045852719	C7H8O	-H(-)	C01467	3-Cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	C01468	4-Cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	C01542	o-Cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	C03485	Aromatic primary alcohol
52	107.05	0.00024483045852719	C7H8O	-H(-)	HMDB0001858	p-Cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	HMDB0002048	m-Cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	HMDB0002055	o-Cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	HMDB0003119	Benzyl alcohol
52	107.05	0.00024483045852719	C7H8O	-H(-)	HMDB0013762	NA
52	107.05	0.00024483045852719	C7H8O	-H(-)	HMDB0033895	Anisole
52	107.05	0.00024483045852719	C7H8O	-H(-)	CHEBI:16579	anisole
52	107.05	0.00024483045852719	C7H8O	-H(-)	CHEBI:17231	m-cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	CHEBI:17847	p-cresol
52	107.05	0.00024483045852719	C7H8O	-H(-)	CHEBI:17987	benzyl alcohol
52	107.05	0.00024483045852719	C7H8O	-H(-)	CHEBI:28054	o-cresol
54	108.0451	0.000435200727025631	C6H7NO	-H(-)	C01987	2-Aminophenol
54	108.0451	0.000435200727025631	C6H7NO	-H(-)	C02372	4-Hydroxyaniline
54	108.0451	0.000435200727025631	C6H7NO	-H(-)	C02720	Hydroxylaminobenzene
